ano;controle;moradores;tipo_dom;material_parede;material_telhado;comodos;quartos;aluguel;agua;banheiros;energia;rendapc;UF
2015;52002624;5.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Nao;1.0;Sim;357.0;GO
2015;52002624;6.0;Casa;Alvenaria;Laje;5.0;3.0;550.0;Sim;1.0;Sim;800.0;GO
2015;52002624;2.0;Casa;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;1394.0;GO
2015;52002624;3.0;Casa;Alvenaria;Telha;6.0;3.0;400.0;Sim;1.0;Sim;0.0;GO
2015;52002632;2.0;Casa;Alvenaria;Telha;7.0;2.0;600.0;Sim;1.0;Sim;1600.0;GO
2015;52002632;4.0;Casa;Alvenaria;Telha;5.0;2.0;450.0;Sim;1.0;Sim;394.0;GO
2015;52002667;3.0;Casa;Alvenaria;Telha;5.0;1.0;300.0;Sim;1.0;Sim;500.0;GO
2015;52002667;5.0;Casa;Alvenaria;Telha;3.0;1.0;250.0;Sim;1.0;Sim;314.0;GO
2015;52002667;4.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;375.0;GO
2015;52002667;5.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;200.0;GO
2015;52002667;6.0;Casa;Alvenaria;Telha;8.0;3.0;600.0;Sim;2.0;Sim;583.0;GO
2015;52002667;5.0;Casa;Alvenaria;Laje;6.0;2.0;500.0;Sim;1.0;Sim;544.0;GO
2015;52002667;4.0;Casa;Alvenaria;Telha;6.0;3.0;450.0;Sim;1.0;Sim;350.0;GO
2015;52002675;4.0;Casa;Alvenaria;Telha;7.0;3.0;200.0;Sim;1.0;Sim;267.0;GO
2015;52002675;5.0;Casa;Alvenaria;Telha;6.0;3.0;450.0;Sim;1.0;Sim;710.0;GO
2015;52002683;6.0;Casa;Alvenaria;Telha;10.0;5.0;350.0;Sim;3.0;Sim;182.0;GO
2015;52002683;3.0;Casa;Alvenaria;Telha;5.0;2.0;370.0;Sim;1.0;Sim;783.0;GO
2015;52002691;8.0;Casa;Alvenaria;Telha;7.0;3.0;380.0;Sim;2.0;Sim;276.0;GO
2015;52002691;2.0;Casa;Alvenaria;Telha;7.0;1.0;450.0;Sim;2.0;Sim;2425.0;GO
2015;52002691;4.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;212.0;GO
2015;52002691;4.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;394.0;GO
2015;52002691;3.0;Casa;Alvenaria;Telha;4.0;2.0;200.0;Nao;1.0;Sim;266.0;GO
2015;52002705;2.0;Apartamento;Alvenaria;Telha;8.0;1.0;788.0;Sim;2.0;Sim;4300.0;GO
2015;52002705;4.0;Casa;Alvenaria;Telha;9.0;2.0;380.0;Sim;2.0;Sim;694.0;GO
2015;52002705;5.0;Casa;Alvenaria;Telha;6.0;3.0;400.0;Sim;1.0;Sim;266.0;GO
2015;52002705;1.0;Casa;Alvenaria;Telha;5.0;1.0;300.0;Sim;1.0;Sim;788.0;GO
2015;52002713;3.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;279.0;GO
2015;52002713;4.0;Casa;Alvenaria;Telha;7.0;3.0;700.0;Sim;3.0;Sim;394.0;GO
2015;52002713;2.0;Casa;Alvenaria;Telha;7.0;1.0;450.0;Sim;2.0;Sim;485.0;GO
2015;52002721;4.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;250.0;GO
2015;52002756;3.0;Casa;Alvenaria;Telha;6.0;3.0;800.0;Sim;3.0;Sim;1333.0;GO
2015;52002764;3.0;Casa;Madeira aparelhada;Telha;8.0;2.0;400.0;Sim;1.0;Sim;762.0;GO
2015;52002764;2.0;Casa;Madeira aparelhada;Telha;7.0;1.0;400.0;Sim;2.0;Sim;1775.0;GO
2015;52002764;3.0;Casa;Madeira aparelhada;Telha;6.0;2.0;400.0;Sim;2.0;Sim;1000.0;GO
2015;52002772;4.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;775.0;GO
2015;52002772;2.0;Casa;Alvenaria;Telha;4.0;1.0;200.0;Sim;1.0;Sim;394.0;GO
2015;52002772;2.0;Casa;Alvenaria;Telha;4.0;2.0;300.0;Sim;1.0;Sim;750.0;GO
2015;52002780;3.0;Casa;Alvenaria;Telha;6.0;1.0;250.0;Sim;1.0;Sim;433.0;GO
2015;52002780;4.0;Casa;Alvenaria;Telha;7.0;2.0;350.0;Sim;2.0;Sim;289.0;GO
2015;52002780;4.0;Casa;Alvenaria;Telha;6.0;3.0;400.0;Sim;1.0;Sim;1250.0;GO
2015;52002780;5.0;Casa;Alvenaria;Telha;4.0;3.0;200.0;Sim;1.0;Sim;480.0;GO
2015;52002802;4.0;Casa;Alvenaria;Telha;11.0;3.0;1200.0;Sim;2.0;Sim;500.0;GO
2015;52002802;2.0;Casa;Alvenaria;Telha;3.0;1.0;390.0;Sim;1.0;Sim;1250.0;GO
2015;52002810;4.0;Casa;Alvenaria;Telha;6.0;2.0;550.0;Sim;1.0;Sim;500.0;GO
2015;52002810;4.0;Casa;Alvenaria;Telha;8.0;3.0;880.0;Sim;2.0;Sim;1682.0;GO
2015;52002837;3.0;Casa;Alvenaria;Telha;5.0;2.0;550.0;Sim;1.0;Sim;1133.0;GO
2015;52002837;3.0;Casa;Alvenaria;Telha;6.0;2.0;700.0;Sim;1.0;Sim;836.0;GO
2015;52002837;5.0;Casa;Alvenaria;Telha;5.0;2.0;550.0;Sim;1.0;Sim;300.0;GO
2015;52002853;3.0;Casa;Alvenaria;Telha;5.0;3.0;250.0;Sim;1.0;Sim;237.0;GO
2015;52002853;3.0;Casa;Alvenaria;Telha;6.0;3.0;450.0;Sim;1.0;Sim;500.0;GO
2015;52002853;2.0;Casa;Alvenaria;Telha;6.0;1.0;300.0;Sim;1.0;Sim;1144.0;GO
2015;52002861;1.0;Casa;Alvenaria;Telha;8.0;1.0;400.0;Sim;1.0;Sim;788.0;GO
2015;52002870;3.0;Casa;Alvenaria;Telha;6.0;2.0;180.0;Sim;1.0;Sim;596.0;GO
2015;52002870;2.0;Casa;Alvenaria;Telha;5.0;1.0;300.0;Sim;1.0;Sim;788.0;GO
2015;52002870;1.0;Casa;Alvenaria;Telha;3.0;1.0;150.0;Sim;1.0;Sim;960.0;GO
2015;52002896;1.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;788.0;GO
2015;52002896;3.0;Casa;Alvenaria;Laje;6.0;2.0;550.0;Sim;1.0;Sim;712.0;GO
2015;52002896;1.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;1250.0;GO
2015;52002896;3.0;Casa;Alvenaria;Telha;8.0;2.0;460.0;Sim;2.0;Sim;1000.0;GO
2015;52002896;2.0;Casa;Alvenaria;Laje;5.0;1.0;500.0;Sim;1.0;Sim;1250.0;GO
2015;52002896;4.0;Casa;Alvenaria;Laje;7.0;3.0;400.0;Sim;2.0;Sim;197.0;GO
2015;52002896;2.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;788.0;GO
2015;52002900;2.0;Casa;Alvenaria;Telha;4.0;1.0;270.0;Sim;1.0;Sim;944.0;GO
2015;52002900;1.0;Casa;Alvenaria;Laje;5.0;1.0;390.0;Sim;1.0;Sim;960.0;GO
2015;52002900;6.0;Casa;Alvenaria;Telha;3.0;1.0;300.0;Sim;1.0;Sim;100.0;GO
2015;52002900;3.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;2200.0;GO
2015;52002900;4.0;Casa;Alvenaria;Telha;5.0;2.0;330.0;Sim;1.0;Sim;661.0;GO
2015;52002900;9.0;Casa;Alvenaria;Telha;9.0;4.0;600.0;Sim;1.0;Sim;437.0;GO
2015;52002918;1.0;Casa;Alvenaria;Telha;4.0;1.0;250.0;Sim;1.0;Sim;863.0;GO
2015;52002918;4.0;Casa;Alvenaria;Telha;7.0;3.0;650.0;Sim;2.0;Sim;252.0;GO
2015;52002918;3.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;400.0;GO
2015;52002926;2.0;Casa;Alvenaria;Telha;5.0;1.0;300.0;Sim;1.0;Sim;1000.0;GO
2015;52002926;3.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;1.0;Sim;835.0;GO
2015;52002926;3.0;Casa;Alvenaria;Telha;5.0;2.0;500.0;Sim;1.0;Sim;1558.0;GO
2015;52002926;4.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;550.0;GO
2015;52002934;2.0;Casa;Alvenaria;Telha;4.0;1.0;300.0;Sim;1.0;Sim;400.0;GO
2015;52002934;4.0;Casa;Alvenaria;Telha;5.0;3.0;300.0;Sim;1.0;Sim;453.0;GO
2015;52002934;2.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;1256.0;GO
2015;52002942;3.0;Casa;Alvenaria;Telha;6.0;2.0;550.0;Sim;1.0;Sim;1566.0;GO
2015;52002942;3.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;262.0;GO
2015;52002942;5.0;Casa;Alvenaria;Telha;4.0;2.0;650.0;Sim;1.0;Sim;236.0;GO
2015;52002942;3.0;Casa;Alvenaria;Telha;9.0;2.0;850.0;Sim;2.0;Sim;750.0;GO
2015;52002942;1.0;Casa;Alvenaria;Telha;5.0;1.0;200.0;Sim;1.0;Sim;500.0;GO
2015;52002950;3.0;Casa;Alvenaria;Telha;7.0;2.0;450.0;Sim;2.0;Sim;1700.0;GO
2015;52002969;4.0;Casa;Alvenaria;Telha;7.0;2.0;800.0;Sim;2.0;Sim;7697.0;GO
2015;52002969;3.0;Casa;Alvenaria;Telha;8.0;3.0;600.0;Sim;2.0;Sim;1066.0;GO
2015;52002969;3.0;Casa;Alvenaria;Telha;7.0;2.0;450.0;Sim;2.0;Sim;600.0;GO
2015;52002969;3.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;200.0;GO
2015;52002969;3.0;Casa;Alvenaria;Telha;8.0;2.0;300.0;Sim;2.0;Sim;525.0;GO
2015;52002977;4.0;Casa;Alvenaria;Telha;6.0;2.0;300.0;Sim;2.0;Sim;704.0;GO
2015;52002985;4.0;Casa;Alvenaria;Telha;6.0;2.0;255.0;Sim;2.0;Sim;108.0;GO
2015;52002985;3.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;390.0;GO
2015;52003000;4.0;Casa;Alvenaria;Laje;5.0;3.0;800.0;Sim;1.0;Sim;1350.0;GO
2015;52003000;2.0;Casa;Alvenaria;Laje;7.0;2.0;800.0;Sim;1.0;Sim;394.0;GO
2015;52003000;5.0;Casa;Alvenaria;Laje;8.0;2.0;850.0;Sim;2.0;Sim;580.0;GO
2015;52003000;5.0;Casa;Alvenaria;Laje;6.0;3.0;750.0;Sim;2.0;Sim;440.0;GO
2015;52003000;1.0;Casa;Alvenaria;Laje;4.0;1.0;400.0;Sim;1.0;Sim;600.0;GO
2015;52003019;5.0;Casa;Alvenaria;Telha;5.0;2.0;500.0;Sim;1.0;Sim;760.0;GO
2015;52003019;1.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;800.0;GO
2015;52003035;2.0;Casa;Alvenaria;Telha;6.0;2.0;300.0;Sim;1.0;Sim;277.0;GO
2015;52003035;3.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;262.0;GO
2015;52003035;3.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;433.0;GO
2015;52003035;4.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;1.0;Sim;737.0;GO
2015;52003035;4.0;Casa;Alvenaria;Telha;6.0;2.0;470.0;Sim;1.0;Sim;197.0;GO
2015;52003035;4.0;Casa;Alvenaria;Telha;6.0;2.0;350.0;Sim;1.0;Sim;237.0;GO
2015;52003043;4.0;Casa;Alvenaria;Telha;6.0;3.0;300.0;Sim;1.0;Sim;225.0;GO
2015;52003043;1.0;Casa;Alvenaria;Telha;5.0;1.0;200.0;Sim;1.0;Sim;0.0;GO
2015;52003051;3.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;1.0;Sim;666.0;GO
2015;52003051;7.0;Casa;Alvenaria;Telha;7.0;3.0;480.0;Sim;1.0;Sim;547.0;GO
2015;52003051;3.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;476.0;GO
2015;52003060;3.0;Casa;Alvenaria;Telha;6.0;2.0;600.0;Sim;2.0;Sim;600.0;GO
2015;52003060;1.0;Casa;Alvenaria;Telha;4.0;1.0;350.0;Sim;1.0;Sim;788.0;GO
2015;52003078;3.0;Casa;Alvenaria;Telha;7.0;2.0;450.0;Sim;1.0;Sim;977.0;GO
2015;52003078;5.0;Casa;Alvenaria;Telha;7.0;3.0;200.0;Sim;1.0;Sim;236.0;GO
2015;52003078;4.0;Casa;Alvenaria;Telha;6.0;2.0;600.0;Sim;1.0;Sim;650.0;GO
2015;52003094;2.0;Casa;Alvenaria;Telha;5.0;1.0;400.0;Sim;1.0;Sim;600.0;GO
2015;52003094;5.0;Casa;Alvenaria;Telha;8.0;2.0;450.0;Sim;2.0;Sim;746.0;GO
2015;52003094;3.0;Casa;Alvenaria;Telha;7.0;2.0;500.0;Sim;1.0;Sim;666.0;GO
2015;52003094;5.0;Casa;Alvenaria;Telha;6.0;3.0;450.0;Sim;1.0;Sim;480.0;GO
2015;52003094;2.0;Casa;Alvenaria;Telha;3.0;1.0;360.0;Sim;1.0;Sim;600.0;GO
2015;52003094;4.0;Casa;Alvenaria;Telha;7.0;2.0;500.0;Sim;1.0;Sim;395.0;GO
2015;52003094;4.0;Casa;Alvenaria;Telha;5.0;3.0;600.0;Sim;2.0;Sim;37.0;GO
2015;52003108;2.0;Casa;Alvenaria;Telha;8.0;1.0;600.0;Sim;2.0;Sim;1150.0;GO
2015;52003108;2.0;Casa;Alvenaria;Telha;5.0;1.0;500.0;Sim;2.0;Sim;823.0;GO
2015;52003116;1.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;950.0;GO
2015;52003116;4.0;Casa;Alvenaria;Telha;9.0;2.0;400.0;Sim;2.0;Sim;422.0;GO
2015;52003116;4.0;Casa;Alvenaria;Telha;3.0;1.0;200.0;Sim;1.0;Sim;75.0;GO
2015;52003124;3.0;Casa;Alvenaria;Telha;5.0;1.0;395.0;Sim;1.0;Sim;570.0;GO
2015;52003124;4.0;Casa;Alvenaria;Telha;7.0;2.0;470.0;Sim;1.0;Sim;685.0;GO
2015;52003124;5.0;Casa;Alvenaria;Telha;8.0;3.0;500.0;Sim;1.0;Sim;487.0;GO
2015;52003124;4.0;Casa;Alvenaria;Telha;5.0;2.0;280.0;Sim;1.0;Sim;537.0;GO
2015;52003140;2.0;Casa;Alvenaria;Telha;3.0;1.0;150.0;Sim;1.0;Sim;1000.0;GO
2015;52003140;6.0;Casa;Alvenaria;Telha;4.0;2.0;300.0;Sim;1.0;Sim;317.0;GO
2015;52003159;3.0;Casa;Alvenaria;Telha;4.0;2.0;350.0;Sim;1.0;Sim;616.0;GO
2015;52003159;3.0;Casa;Alvenaria;Telha;4.0;2.0;350.0;Sim;1.0;Sim;466.0;GO
2015;52003167;2.0;Casa;Alvenaria;Telha;4.0;1.0;200.0;Sim;1.0;Sim;1350.0;GO
2015;52003167;3.0;Casa;Alvenaria;Telha;5.0;2.0;450.0;Sim;1.0;Sim;1333.0;GO
2015;52003167;1.0;Casa;Alvenaria;Telha;2.0;1.0;150.0;Sim;1.0;Sim;1000.0;GO
2015;52003167;2.0;Casa;Alvenaria;Telha;5.0;1.0;400.0;Sim;1.0;Sim;1850.0;GO
2015;52003167;2.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;750.0;GO
2015;52003167;2.0;Casa;Alvenaria;Telha;2.0;1.0;300.0;Sim;1.0;Sim;106.0;GO
2015;52003175;2.0;Casa;Alvenaria;Telha;4.0;2.0;300.0;Sim;1.0;Sim;1150.0;GO
2015;52003175;1.0;Casa;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;1500.0;GO
2015;52003175;1.0;Casa;Alvenaria;Telha;4.0;1.0;300.0;Sim;1.0;Sim;2000.0;GO
2015;52003175;1.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;1500.0;GO
2015;52003175;1.0;Casa;Alvenaria;Telha;5.0;1.0;250.0;Sim;1.0;Sim;1200.0;GO
2015;52003183;6.0;Casa;Alvenaria;Telha;7.0;3.0;500.0;Sim;2.0;Sim;161.0;GO
2015;52003183;2.0;Casa;Alvenaria;Telha;3.0;1.0;270.0;Sim;1.0;Sim;600.0;GO
2015;52003183;4.0;Casa;Alvenaria;Telha;6.0;3.0;300.0;Sim;1.0;Sim;429.0;GO
2015;52003183;2.0;Casa;Alvenaria;Telha;5.0;1.0;500.0;Sim;1.0;Sim;300.0;GO
2015;52003191;3.0;Casa;Alvenaria;Laje;5.0;2.0;650.0;Sim;1.0;Sim;1333.0;GO
2015;52003191;2.0;Casa;Alvenaria;Telha;5.0;1.0;650.0;Sim;1.0;Sim;1450.0;GO
2015;52003191;1.0;Casa;Alvenaria;Telha;7.0;1.0;800.0;Sim;2.0;Sim;7000.0;GO
2015;52003191;3.0;Casa;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;745.0;GO
2015;52003205;3.0;Casa;Alvenaria;Telha;7.0;3.0;850.0;Sim;2.0;Sim;1517.0;GO
2015;52003205;1.0;Casa;Alvenaria;Telha;5.0;1.0;500.0;Sim;1.0;Sim;1700.0;GO
2015;52003213;3.0;Casa;Alvenaria;Telha;5.0;2.0;600.0;Sim;1.0;Sim;0.0;GO
2015;52003213;4.0;Casa;Alvenaria;Telha;5.0;2.0;650.0;Sim;1.0;Sim;625.0;GO
2015;52003213;3.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;525.0;GO
2015;52003213;3.0;Casa;Alvenaria;Laje;9.0;2.0;1500.0;Sim;3.0;Sim;1333.0;GO
2015;52003213;3.0;Casa;Alvenaria;Telha;10.0;2.0;900.0;Sim;3.0;Sim;1050.0;GO
2015;52003213;4.0;Casa;Alvenaria;Laje;6.0;3.0;600.0;Sim;1.0;Sim;1250.0;GO
2015;52003230;4.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;1050.0;GO
2015;52003230;3.0;Casa;Alvenaria;Telha;5.0;2.0;650.0;Sim;1.0;Sim;1733.0;GO
2015;52003230;4.0;Casa;Alvenaria;Telha;8.0;3.0;1000.0;Sim;2.0;Sim;1775.0;GO
2015;52003230;3.0;Casa;Alvenaria;Telha;6.0;1.0;788.0;Sim;1.0;Sim;266.0;GO
2015;52003256;3.0;Casa;Alvenaria;Telha;5.0;2.0;1200.0;Sim;1.0;Sim;1079.0;GO
2015;52003264;2.0;Casa;Alvenaria;Telha;6.0;1.0;500.0;Sim;1.0;Sim;1250.0;GO
2015;52003264;1.0;Casa;Alvenaria;Telha;5.0;1.0;180.0;Sim;1.0;Sim;600.0;GO
2015;52003264;1.0;Casa;Alvenaria;Telha;5.0;1.0;150.0;Sim;1.0;Sim;788.0;GO
2015;52003272;1.0;Casa;Alvenaria;Telha;3.0;1.0;200.0;Sim;1.0;Sim;0.0;GO
2015;52003272;4.0;Casa;Alvenaria;Telha;7.0;3.0;550.0;Sim;2.0;Sim;1759.0;GO
2015;52003272;1.0;Casa;Alvenaria;Telha;10.0;1.0;400.0;Sim;1.0;Sim;4000.0;GO
2015;52003280;2.0;Casa;Alvenaria;Telha;6.0;1.0;300.0;Sim;1.0;Sim;1250.0;GO
2015;52003280;7.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;360.0;GO
2015;52003280;3.0;Casa;Alvenaria;Telha;4.0;2.0;200.0;Sim;1.0;Sim;312.0;GO
2015;52003299;3.0;Casa;Alvenaria;Laje;6.0;1.0;1500.0;Sim;2.0;Sim;3800.0;GO
2015;52003299;5.0;Casa;Alvenaria;Telha;6.0;3.0;1000.0;Sim;1.0;Sim;967.0;GO
2015;52003299;6.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;708.0;GO
2015;52003299;4.0;Casa;Alvenaria;Telha;6.0;3.0;700.0;Sim;2.0;Sim;475.0;GO
2015;52003299;2.0;Apartamento;Alvenaria;Laje;4.0;1.0;788.0;Sim;1.0;Sim;1900.0;GO
2015;52003299;3.0;Casa;Alvenaria;Telha;5.0;2.0;650.0;Sim;1.0;Sim;1500.0;GO
2015;52003299;1.0;Casa;Alvenaria;Telha;3.0;1.0;450.0;Sim;1.0;Sim;0.0;GO
2015;52003299;4.0;Casa;Alvenaria;Telha;5.0;2.0;788.0;Sim;1.0;Sim;675.0;GO
2015;52003302;3.0;Casa;Alvenaria;Telha;4.0;3.0;550.0;Sim;1.0;Sim;288.0;GO
2015;52003302;5.0;Casa;Alvenaria;Telha;5.0;2.0;270.0;Sim;1.0;Sim;272.0;GO
2015;52003302;4.0;Casa;Alvenaria;Telha;5.0;3.0;700.0;Sim;1.0;Sim;1200.0;GO
2015;52003302;2.0;Casa;Alvenaria;Telha;4.0;2.0;500.0;Sim;1.0;Sim;788.0;GO
2015;52003310;4.0;Casa;Alvenaria;Laje;6.0;3.0;680.0;Sim;1.0;Sim;1675.0;GO
2015;52003310;5.0;Casa;Alvenaria;Telha;5.0;2.0;550.0;Sim;1.0;Sim;916.0;GO
2015;52003310;1.0;Comodo;Alvenaria;Telha;2.0;1.0;300.0;Sim;1.0;Sim;1200.0;GO
2015;52003310;3.0;Casa;Alvenaria;Telha;5.0;1.0;550.0;Sim;1.0;Sim;400.0;GO
2015;52003310;1.0;Comodo;Alvenaria;Telha;2.0;1.0;350.0;Sim;1.0;Sim;1100.0;GO
2015;52003310;2.0;Casa;Alvenaria;Telha;5.0;2.0;450.0;Sim;1.0;Sim;394.0;GO
2015;52003310;4.0;Casa;Alvenaria;Telha;4.0;2.0;350.0;Sim;1.0;Sim;591.0;GO
2015;52003310;4.0;Casa;Alvenaria;Telha;5.0;2.0;500.0;Sim;1.0;Sim;672.0;GO
2015;52003329;3.0;Casa;Alvenaria;Telha;5.0;2.0;600.0;Sim;1.0;Sim;396.0;GO
2015;52003329;7.0;Casa;Alvenaria;Telha;6.0;3.0;900.0;Sim;1.0;Sim;342.0;GO
2015;52003329;1.0;Casa;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;1500.0;GO
2015;52003329;2.0;Casa;Alvenaria;Telha;3.0;1.0;600.0;Sim;1.0;Sim;694.0;GO
2015;52003329;3.0;Casa;Alvenaria;Telha;7.0;2.0;600.0;Sim;2.0;Sim;1429.0;GO
2015;52003345;4.0;Casa;Alvenaria;Telha;6.0;3.0;700.0;Sim;1.0;Sim;1525.0;GO
2015;52003345;3.0;Casa;Alvenaria;Telha;5.0;2.0;750.0;Sim;1.0;Sim;400.0;GO
2015;52003345;5.0;Casa;Alvenaria;Telha;6.0;3.0;788.0;Sim;1.0;Sim;880.0;GO
2015;52003345;4.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;767.0;GO
2015;52003345;4.0;Casa;Alvenaria;Telha;4.0;2.0;460.0;Sim;1.0;Sim;462.0;GO
2015;52003345;5.0;Casa;Alvenaria;Telha;5.0;1.0;600.0;Sim;1.0;Sim;250.0;GO
2015;52003345;5.0;Casa;Alvenaria;Telha;7.0;2.0;900.0;Sim;1.0;Sim;997.0;GO
2015;52003345;3.0;Casa;Alvenaria;Telha;5.0;2.0;650.0;Sim;1.0;Sim;533.0;GO
2015;52003353;2.0;Casa;Alvenaria;Outros;4.0;1.0;450.0;Sim;1.0;Sim;700.0;GO
2015;52003353;3.0;Casa;Alvenaria;Telha;5.0;2.0;1500.0;Sim;2.0;Sim;2333.0;GO
2015;52003353;3.0;Casa;Alvenaria;Telha;6.0;2.0;800.0;Sim;2.0;Sim;262.0;GO
2015;52003353;3.0;Casa;Alvenaria;Telha;8.0;2.0;2000.0;Sim;2.0;Sim;4266.0;GO
2015;52003353;3.0;Casa;Alvenaria;Telha;9.0;2.0;1300.0;Sim;3.0;Sim;3333.0;GO
2015;52003353;3.0;Casa;Alvenaria;Telha;5.0;2.0;950.0;Sim;1.0;Sim;1200.0;GO
2015;52003361;7.0;Casa;Alvenaria;Telha;6.0;3.0;10.0;Sim;1.0;Sim;501.0;GO
2015;52003370;3.0;Casa;Alvenaria;Telha;4.0;1.0;350.0;Sim;1.0;Sim;274.0;GO
2015;52003370;1.0;Casa;Alvenaria;Telha;4.0;1.0;600.0;Sim;1.0;Sim;1780.0;GO
2015;52003370;3.0;Casa;Alvenaria;Telha;4.0;1.0;600.0;Sim;1.0;Sim;826.0;GO
2015;52003370;4.0;Apartamento;Alvenaria;Laje;6.0;2.0;1400.0;Sim;2.0;Sim;1775.0;GO
2015;52003370;2.0;Casa;Alvenaria;Telha;5.0;2.0;550.0;Sim;1.0;Sim;1838.0;GO
2015;52003370;3.0;Casa;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;233.0;GO
2015;52003370;1.0;Casa;Alvenaria;Telha;4.0;1.0;500.0;Sim;2.0;Sim;788.0;GO
2015;52003388;1.0;Casa;Alvenaria;Telha;9.0;1.0;1000.0;Sim;2.0;Sim;4100.0;GO
2015;52003388;2.0;Casa;Alvenaria;Telha;3.0;1.0;500.0;Sim;1.0;Sim;1225.0;GO
2015;52003388;1.0;Casa;Alvenaria;Telha;3.0;1.0;550.0;Sim;1.0;Sim;1288.0;GO
2015;52003388;2.0;Casa;Alvenaria;Telha;5.0;1.0;400.0;Sim;1.0;Sim;500.0;GO
2015;52003388;4.0;Casa;Alvenaria;Telha;6.0;3.0;750.0;Sim;1.0;Sim;859.0;GO
2015;52003396;2.0;Casa;Alvenaria;Telha;5.0;1.0;788.0;Sim;1.0;Sim;650.0;GO
2015;52003396;2.0;Casa;Alvenaria;Telha;5.0;1.0;750.0;Sim;1.0;Sim;2750.0;GO
2015;52003396;5.0;Casa;Alvenaria;Laje;5.0;2.0;600.0;Sim;1.0;Sim;21.0;GO
2015;52003396;5.0;Casa;Alvenaria;Laje;5.0;3.0;1000.0;Sim;1.0;Sim;1906.0;GO
2015;52003396;1.0;Comodo;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;2000.0;GO
2015;52003396;5.0;Casa;Alvenaria;Telha;5.0;2.0;650.0;Sim;1.0;Sim;4000.0;GO
2015;52003400;3.0;Casa;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;333.0;GO
2015;52003400;2.0;Casa;Alvenaria;Telha;5.0;1.0;500.0;Sim;1.0;Sim;744.0;GO
2015;52003400;2.0;Casa;Alvenaria;Telha;5.0;2.0;700.0;Sim;1.0;Sim;1250.0;GO
2015;52003400;2.0;Casa;Alvenaria;Telha;6.0;1.0;600.0;Sim;3.0;Sim;6750.0;GO
2015;52003418;4.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;836.0;GO
2015;52003426;3.0;Casa;Alvenaria;Telha;7.0;3.0;500.0;Sim;2.0;Sim;1134.0;GO
2015;52003442;3.0;Casa;Alvenaria;Telha;4.0;1.0;200.0;Sim;1.0;Sim;750.0;GO
2015;52003442;4.0;Casa;Alvenaria;Telha;4.0;2.0;350.0;Sim;1.0;Sim;625.0;GO
